"S No","Date","Acknowledged","Category","Location","Source","Current State","To Do","Duration","Description","Acknowledge Comments"
"1400","7/20/2025 11:50:31","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Third Floor/Lab 329/VAV-114 TSI 8681","BSTP_HI","Normal","" ,"","BSTP_HI: High Space Static Pressure Alarm has returned to normal at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
BSTP_HI: High Space Static Pressure Alarm has returned to normal at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
$Main LBNL Campus / Building 33 / Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI","" 
"1401","7/20/2025 11:46:49","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 75/B75 First Floor/75-AC-12","LO_SAT","Normal","" ,"","LO_SAT: Low SA Temp Alarm has returned to normal at Building 75 / B75 First Floor / 75-AC-12 / LO_SAT.
LO_SAT: Low SA Temp Alarm has returned to normal at Building 75 / B75 First Floor / 75-AC-12 / LO_SAT.
$Main LBNL Campus / Building 75 / B75 First Floor / 75-AC-12 / LO_SAT","" 
"1402","7/20/2025 11:46:03","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 70/Second Floor/70-209A CAV-6","ZONE_HI","Offnormal","" ,"00:11:49","ZONE_HI: High Zone Temp Alarm is active at Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI.
ZONE_HI: High Zone Temp Alarm is active at Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI.
Main LBNL Campus / Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI","" 
"1403","7/20/2025 11:45:22","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Third Floor/Lab 329/VAV-114 TSI 8681","BSTP_HI","Offnormal","" ,"00:05:08","BSTP_HI: High Space Static Pressure Alarm is active at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
BSTP_HI: High Space Static Pressure Alarm is active at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
Main LBNL Campus / Building 33 / Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI","" 
"1404","7/20/2025 11:29:02","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 70/Second Floor/70-209A CAV-6","ZONE_HI","Normal","" ,"","ZONE_HI: High Zone Temp Alarm has returned to normal at Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI.
ZONE_HI: High Zone Temp Alarm has returned to normal at Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI.
$Main LBNL Campus / Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI","" 
"1405","7/20/2025 11:28:32","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 70/Second Floor/70-209A CAV-6","ZONE_HI","Offnormal","" ,"00:00:30","ZONE_HI: High Zone Temp Alarm is active at Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI.
ZONE_HI: High Zone Temp Alarm is active at Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI.
Main LBNL Campus / Building 70 / Second Floor / 70-209A CAV-6 / ZONE_HI","" 
"1406","7/20/2025 11:26:34","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:36:03","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1407","7/20/2025 11:08:04","Not Required","Level 4 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AHU-32","SF_HAND","Normal","" ,"","SF_HAND: Supply Fan in Hand Alarm has returned to normal at Building 71 / First Floor / 71-AHU-32 / SF_HAND.
SF_HAND: Supply Fan in Hand Alarm has returned to normal at Building 71 / First Floor / 71-AHU-32 / SF_HAND.
$Main LBNL Campus / Building 71 / First Floor / 71-AHU-32 / SF_HAND","" 
"1408","7/20/2025 10:57:43","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1409","7/20/2025 10:46:39","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 66/First Floor/B66 TRW Heat Exchanger for 72","TWR_LO","Normal","" ,"","TWR_LO: Low TWR Temp Alarm has returned to normal at Building 66 / First Floor / B66 TRW Heat Exchanger for 72 / TWR_LO.
TWR_LO: Low TWR Temp Alarm has returned to normal at Building 66 / First Floor / B66 TRW Heat Exchanger for 72 / TWR_LO.
$Main LBNL Campus / Building 66 / First Floor / B66 TRW Heat Exchanger for 72 / TWR_LO","" 
"1410","7/20/2025 10:16:32","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Third Floor/Lab 329/VAV-114 TSI 8681","BSTP_HI","Normal","" ,"","BSTP_HI: High Space Static Pressure Alarm has returned to normal at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
BSTP_HI: High Space Static Pressure Alarm has returned to normal at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
$Main LBNL Campus / Building 33 / Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI","" 
"1411","7/20/2025 10:12:18","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:45:24","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1412","7/20/2025 10:00:48","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Third Floor/Lab 329/VAV-114 TSI 8681","BSTP_HI","Offnormal","" ,"00:15:43","BSTP_HI: High Space Static Pressure Alarm is active at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
BSTP_HI: High Space Static Pressure Alarm is active at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
Main LBNL Campus / Building 33 / Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI","" 
"1413","7/20/2025 9:54:40","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1414","7/20/2025 9:37:27","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 311 Molecular Characterization Lab/30-VAV-084 Supply","SPACE_STATIC_LO","Normal","" ,"","The space static pressure has returned to normal.
The space static pressure has returned to normal.
$Main LBNL Campus / Building 30 / Third Floor / Rm 311 Molecular Characterization Lab / 30-VAV-084 Supply / SPACE_STATIC_LO","" 
"1415","7/20/2025 9:37:24","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 311 Molecular Characterization Lab/30-VAV-084 Supply","SPACE_STATIC_LO","Offnormal","" ,"00:00:03","The space static pressure is too low.
The space static pressure is too low.
Main LBNL Campus / Building 30 / Third Floor / Rm 311 Molecular Characterization Lab / 30-VAV-084 Supply / SPACE_STATIC_LO","" 
"1416","7/20/2025 9:17:05","Not Required","Level 3 Alarm","/Main LBNL Campus/Trailers 71C,D,F,J,K/71C-AC-1","ZONE_LOLO","Normal","" ,"","ZONE_LOLO: Low Low Zone Temp Alarm has returned to normal at Main LBNL Campus / Trailers 71C,D,F,J,K / 71C-AC-1 / ZONE_LOLO.
ZONE_LOLO: Low Low Zone Temp Alarm has returned to normal at Main LBNL Campus / Trailers 71C,D,F,J,K / 71C-AC-1 / ZONE_LOLO.
$Main LBNL Campus / Trailers 71C,D,F,J,K / 71C-AC-1 / ZONE_LOLO","" 
"1417","7/20/2025 9:08:46","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:45:53","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1418","7/20/2025 8:56:01","Not Required","Level 4 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AC-5","SF_HAND","Normal","" ,"","SF_HAND: Supply Fan in Hand Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_HAND.
SF_HAND: Supply Fan in Hand Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_HAND.
$Main LBNL Campus / Building 71 / First Floor / 71-AC-5 / SF_HAND","" 
"1419","7/20/2025 8:56:01","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_HI","Normal","" ,"","SAT_HI: High Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI.
SAT_HI: High Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI","" 
"1420","7/20/2025 8:54:03","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_HI","Offnormal","" ,"00:01:57","SAT_HI: High Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI.
SAT_HI: High Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI","" 
"1421","7/20/2025 8:51:18","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1422","7/20/2025 8:21:56","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:29:21","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1423","7/20/2025 8:05:21","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1424","7/20/2025 7:58:14","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 312 Solid Characterization Lab/30-VAV-087 Supply","SPACE_STATIC_LO","Normal","" ,"","The space static pressure has returned to normal.
The space static pressure has returned to normal.
$Main LBNL Campus / Building 30 / Third Floor / Rm 312 Solid Characterization Lab / 30-VAV-087 Supply / SPACE_STATIC_LO","" 
"1425","7/20/2025 7:57:09","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 312 Solid Characterization Lab/30-VAV-087 Supply","SPACE_STATIC_LO","Offnormal","" ,"00:01:05","The space static pressure is too low.
The space static pressure is too low.
Main LBNL Campus / Building 30 / Third Floor / Rm 312 Solid Characterization Lab / 30-VAV-087 Supply / SPACE_STATIC_LO","" 
"1426","7/20/2025 7:21:40","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:43:40","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1427","7/20/2025 7:05:21","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1428","7/20/2025 7:00:51","Not Required","Level 4 Alarm","/Main LBNL Campus/Building 75B/75B-AC-1","COMP_HAND","Normal","" ,"","COMP_HAND: Compressor in Hand Alarm has returned to normal at Main LBNL Campus / Building 75B / 75B-AC-1 / COMP_HAND.
COMP_HAND: Compressor in Hand Alarm has returned to normal at Main LBNL Campus / Building 75B / 75B-AC-1 / COMP_HAND.
$Main LBNL Campus / Building 75B / 75B-AC-1 / COMP_HAND","" 
"1429","7/20/2025 6:52:10","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Roof/33-AHU-03 (Roof / Office)","BSP_LO","Normal","" ,"","Building 33 / Roof / 33-AHU-03 (Roof / Office) / BSP_LO The static pressure has returned to normal.
Building 33 / Roof / 33-AHU-03 (Roof / Office) / BSP_LO The static pressure has returned to normal.
$Main LBNL Campus / Building 33 / Roof / 33-AHU-03 (Roof / Office) / BSP_LO","" 
"1430","7/20/2025 6:35:19","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:30:01","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1431","7/20/2025 6:27:48","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 312 Solid Characterization Lab/30-VAV-087 Supply","SPACE_STATIC_LO","Normal","" ,"","The space static pressure has returned to normal.
The space static pressure has returned to normal.
$Main LBNL Campus / Building 30 / Third Floor / Rm 312 Solid Characterization Lab / 30-VAV-087 Supply / SPACE_STATIC_LO","" 
"1432","7/20/2025 6:25:12","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 312 Solid Characterization Lab/30-VAV-087 Supply","SPACE_STATIC_LO","Offnormal","" ,"00:02:36","The space static pressure is too low.
The space static pressure is too low.
Main LBNL Campus / Building 30 / Third Floor / Rm 312 Solid Characterization Lab / 30-VAV-087 Supply / SPACE_STATIC_LO","" 
"1433","7/20/2025 6:24:01","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_HI","Normal","" ,"","SAT_HI: High Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI.
SAT_HI: High Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI","" 
"1434","7/20/2025 6:22:07","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_HI","Offnormal","" ,"00:01:53","SAT_HI: High Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI.
SAT_HI: High Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_HI","" 
"1435","7/20/2025 6:19:19","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1436","7/20/2025 6:01:19","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 55/First Floor/Fume Hood | Room 116","LO_FUME_VEL","Normal","" ,"","LO_FUME_VEL: Low Fume Hood Velocity Alarm has returned to normal at Building 55 / First Floor / Fume Hood | Room 116 / LO_FUME_VEL.
LO_FUME_VEL: Low Fume Hood Velocity Alarm has returned to normal at Building 55 / First Floor / Fume Hood | Room 116 / LO_FUME_VEL.
$Main LBNL Campus / Building 55 / First Floor / Fume Hood | Room 116 / LO_FUME_VEL","" 
"1437","7/20/2025 5:54:39","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:24:39","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1438","7/20/2025 5:39:23","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1439","7/20/2025 5:12:51","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:26:32","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1440","7/20/2025 5:11:03","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/Second Floor/71-AC-8","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-8 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-8 / SF_FAIL.
$Main LBNL Campus / Building 71 / Second Floor / 71-AC-8 / SF_FAIL","" 
"1441","7/20/2025 5:06:00","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 236/VAV-060 TSI 8681","BSTP_LO","Normal","" ,"","BSTP_LO: Low Space Static Pressure Alarm has returned to normal at Second Floor / Lab 236 / VAV-060 TSI 8681 / BSTP_LO.
BSTP_LO: Low Space Static Pressure Alarm has returned to normal at Second Floor / Lab 236 / VAV-060 TSI 8681 / BSTP_LO.
$Main LBNL Campus / Building 33 / Second Floor / Lab 236 / VAV-060 TSI 8681 / BSTP_LO","" 
"1442","7/20/2025 4:58:20","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1443","7/20/2025 4:55:03","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/Second Floor/71-AC-8","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-8 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-8 / SF_FAIL.
$Main LBNL Campus / Building 71 / Second Floor / 71-AC-8 / SF_FAIL","" 
"1444","7/20/2025 4:44:51","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:13:29","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"1445","7/20/2025 4:30:26","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
